file	path	sfillers	sentence
Royal_Society_Corpus_open_v6.0_text_106497_1783.txt	pa_nsubj	seem/V	The air seemed as if it were frozen , with the appearance of a fog , which did not * P. lxxi-lxxiii . ~ Reise durch Sibirien . ~ Nov. Comment . Petrop . tom . VI . p. 425 . ~ Ibid. tom . XI . p. 320 . ~ See also Mem. de l' Acad . des Sciences , 1749 , p. 1 . ~ Reise , Theil I. p. 355 . suffer the smoke to ascend as it issued from the chimnies .
Royal_Society_Corpus_open_v6.0_text_106497_1783.txt	pa_nsubj	change/V	I could not perceive or think , that the air had changed so suddenly to such an extraordinary degree of cold .
Royal_Society_Corpus_open_v6.0_text_106497_1783.txt	pa_nsubj	calm/A	On the 6th and 7th of that month happened the greatest cold I have ever experienced in Siberia ; the air was calm at the time , * Sibirische Brief , p. 29 . ~ Reise durch verschiedene Provinzen des Russischen Reichs , Theil .
Royal_Society_Corpus_open_v6.0_text_106497_1783.txt	pa_nsubj	grow/V	And that the mercury was really frozen became evident afterwards ; for about eleven in the forenoon , as the air grew warmer , it was found to have all subsided into the bulb , the small threads in the tube melting down into the vacuity left there , out of which it did not rise again till near two hours had elapsed .
Royal_Society_Corpus_open_v6.0_text_106497_1783.txt	pa_nsubj	grow/V	These phenomenon were clearly owing to its congelation , adhesion in the tube , and subsequent liquefaction as the air grew warmer .
Royal_Society_Corpus_open_v6.0_text_106497_1783.txt	pa_nsubj	become/V	When the air becomes sufficiently cold to freeze quicksilver , that metal must be standing about 39 ~ , or , in the common way of marking the boiling point , somewhere between 40 ~ and 50 ~ , in the tube of a thermometer exposed to it .
Royal_Society_Corpus_open_v6.0_text_106390_1780.txt	pa_nsubj	still/A	At this time the air was very still and serene , and the barometer stood at 3 ~ inches .
Royal_Society_Corpus_open_v6.0_text_106390_1780.txt	pa_nsubj	become/V	On the afternoon of this day , being Friday , Jan. 14th , the air became much warmer , and the barometer had now fallen four - tenths .
Royal_Society_Corpus_open_v6.0_text_106390_1780.txt	pa_nsubj	cold/A	We lowered the pole till the thermometer was brought down within half a foot of the ballustrade , but keeping it still a few inches to windward of the building , and by this means it was found that the air here was never colder than + 10 ~ .
Royal_Society_Corpus_open_v6.0_text_106390_1780.txt	pa_nsubj	thick/A	Both now and on the preceding night there were no clouds , though the air , as on the 14th , was a little thick towards the horizon , and there was always a very perceptible and constant motion of it from East to West .
Royal_Society_Corpus_open_v6.0_text_106390_1780.txt	pa_nsubj	still/A	The air on this day was quite still , and equally cold both at the upper and under stations .
Royal_Society_Corpus_open_v6.0_text_106390_1780.txt	pa_nsubj	cold/A	If we consider the excess of cold in the snow which Dr. IRVINE and I first observed as a phenomenon of the same kind with that described in the seventh experiment , and proceeding from the same cause , it is manifest that neither the one nor the other can be accounted for by any previous cold state of the air , according to an hypothesis alluded to in the beginning of this letter : for in the seventh experiment the air at the ballustrade was never colder than + 10 ~ , and yet the hoar - frost there was at the same time found in several instances as cold as + 2 ~ .
Royal_Society_Corpus_open_v6.0_text_106390_1780.txt	pa_nsubj	endeavour/V	It is manifest , that during the night the air surrounding the bars must have been constantly endeavouring to make them as cold as itself , whilst they , on the other hand , resisted this change by drawing heat from every neighbouring source which offered it , namely , from the parapet , from the pillars in the middle , and from the pillars at both ends immediately adjoining to the library , and to the house in the new court : for these bodies from their great bulk must have been but very little cooled in the course of the night .
Royal_Society_Corpus_open_v6.0_text_106390_1780.txt	pa_nsubj	seem/V	Wherever the air seems to have got the better in this struggle , as at the angles of the bars , which evidently must be the parts the soonest cooled , there we find that the hoar - frost was deposited , but no where else .
Royal_Society_Corpus_open_v6.0_text_106525_1781.txt	pa_nsubj	oppose/V	But if both methods of ascertaining the velocities of bullets are to be relied on , then the difference of the velocities , as determined by them in these experiments , can only be accounted for by supposing that it arose from their having been diminished by the resistance of the air in the passage of the bullets from the mouth of the piece to the pendulum ; and this suspicion will be much strengthened when we consider how great the resistance is that the air opposes to bodies that move very swiftly in it , and that the bullets in these experiments were not only projected with great velocities , but were also very light , and consequently more liable to be retarded by the resistance on that account .
Royal_Society_Corpus_open_v6.0_text_106340_1778.txt	pa_nsubj	pure/A	During the long severe winter season , the cold prevents them from airing this habitation , so that you may easily conceive , that the air can not be very pure , considering that four , five , or six people eat and sleep in one room , and undergo , during the night , a most stewing process from the heat and closeness of their situation ; insomuch that they have the appearance of being dippod in water , and raise a steam and smell in the room , not offensive to themselves , but scarcely supportable to the person whom curiosity may lead thither .
